refund_id,order_id,payment_id,refund_date,refund_type,refund_reason,amount,currency,status,gateway,gateway_reference,customer_id
REF_003455,ORD_101038,PAY_083026,2026-05-08T12:34:09,FULL,RETURNED_ORDER,657.26,INR,SUCCESS,PayFlow,RF_00003455,CUST_003598
REF_003456,ORD_101090,PAY_083070,2026-04-27T08:31:54,FULL,RETURNED_ORDER,842.64,INR,SUCCESS,PayFlow,RF_00003456,CUST_003138
REF_003457,ORD_101099,,2026-04-23T16:54:06,FULL,RETURNED_ORDER,283.08,INR,SUCCESS,,,CUST_005363
REF_003458,ORD_101125,PAY_083099,2026-04-18T02:27:06,PARTIAL,CUSTOMER_REQUEST,120.95,INR,SUCCESS,PayFlow,RF_00003458,CUST_007096
REF_003459,ORD_101132,PAY_083105,2026-04-30T07:38:29,FULL,RETURNED_ORDER,505.98,INR,SUCCESS,PayFlow,RF_00003459,CUST_005644
REF_003460,ORD_101135,,2026-04-21T13:47:43,FULL,RETURNED_ORDER,2829.40,INR,SUCCESS,,,CUST_006393
REF_003461,ORD_101160,,2026-04-29T05:34:47,FULL,RETURNED_ORDER,2670.55,INR,SUCCESS,,,CUST_003660
REF_003462,ORD_101179,PAY_083145,2026-04-08T22:23:09,FULL,CUSTOMER_REQUEST,1913.96,INR,SUCCESS,PayFlow,RF_00003462,CUST_006479
REF_003463,ORD_101183,PAY_083149,2026-04-30T04:29:10,FULL,RETURNED_ORDER,664.34,INR,SUCCESS,PayFlow,RF_00003463,CUST_005607
REF_003464,ORD_101208,PAY_083170,2026-05-01T07:29:12,FULL,RETURNED_ORDER,800.46,INR,SUCCESS,PayFlow,RF_00003464,CUST_002201
REF_003465,ORD_101229,PAY_083189,2026-04-27T03:42:59,FULL,CUSTOMER_REQUEST,1139.88,INR,SUCCESS,PayFlow,RF_00003465,CUST_004808
REF_003466,ORD_101250,PAY_083203,2026-04-27T09:42:40,FULL,RETURNED_ORDER,565.22,INR,SUCCESS,PayFlow,RF_00003466,CUST_002101
REF_003467,ORD_101262,PAY_083213,2026-05-07T04:46:17,FULL,RETURNED_ORDER,585.40,INR,SUCCESS,PayFlow,RF_00003467,CUST_002462
REF_003468,ORD_101281,PAY_083229,2026-04-21T07:00:47,PARTIAL,CUSTOMER_REQUEST,617.78,INR,SUCCESS,PayFlow,RF_00003468,CUST_001536
REF_003469,ORD_101294,PAY_083241,2026-04-28T03:20:08,FULL,RETURNED_ORDER,1155.22,INR,SUCCESS,PayFlow,RF_00003469,CUST_000023
REF_003470,ORD_101296,PAY_083243,2026-05-02T00:52:50,FULL,RETURNED_ORDER,1135.16,INR,SUCCESS,PayFlow,RF_00003470,CUST_006659
REF_003471,ORD_101336,PAY_083279,2026-05-01T20:28:41,FULL,CUSTOMER_REQUEST,1145.78,INR,SUCCESS,PayFlow,RF_00003471,CUST_000508
REF_003472,ORD_101356,PAY_083298,2026-04-17T20:43:38,PARTIAL,CUSTOMER_REQUEST,643.18,INR,SUCCESS,PayFlow,RF_00003472,CUST_004800
REF_003473,ORD_101385,PAY_083324,2026-04-21T15:31:49,FULL,RETURNED_ORDER,522.50,INR,SUCCESS,PayFlow,RF_00003473,CUST_006894
REF_003474,ORD_101393,PAY_083331,2026-04-21T01:03:27,FULL,RETURNED_ORDER,1224.25,INR,SUCCESS,PayFlow,RF_00003474,CUST_001593
REF_003475,ORD_101402,PAY_083337,2026-04-08T18:43:31,PARTIAL,CUSTOMER_REQUEST,157.07,INR,SUCCESS,PayFlow,RF_00003475,CUST_007710
REF_003476,ORD_101410,PAY_083343,2026-04-29T18:53:40,PARTIAL,CUSTOMER_REQUEST,91.11,INR,SUCCESS,PayFlow,RF_00003476,CUST_004562
REF_003477,ORD_101426,PAY_083357,2026-04-23T03:42:52,FULL,CUSTOMER_REQUEST,1443.85,INR,SUCCESS,PayFlow,RF_00003477,CUST_002014
REF_003478,ORD_101465,PAY_083390,2026-04-28T14:38:23,FULL,RETURNED_ORDER,390.58,INR,SUCCESS,PayFlow,RF_00003478,CUST_005249
REF_003479,ORD_101475,PAY_083397,2026-04-14T01:33:51,PARTIAL,CUSTOMER_REQUEST,61.95,INR,SUCCESS,PayFlow,RF_00003479,CUST_006180
REF_003480,ORD_101504,PAY_083423,2026-05-04T06:38:45,FULL,RETURNED_ORDER,364.69,INR,SUCCESS,PayFlow,RF_00003480,CUST_002737
REF_003481,ORD_101527,PAY_083441,2026-05-01T23:11:05,FULL,CUSTOMER_REQUEST,2169.67,INR,SUCCESS,PayFlow,RF_00003481,CUST_000915
REF_003482,ORD_101613,PAY_083512,2026-05-02T00:44:34,FULL,CUSTOMER_REQUEST,541.62,INR,SUCCESS,PayFlow,RF_00003482,CUST_006263
REF_003483,ORD_101616,PAY_083515,2026-04-26T22:23:15,FULL,CUSTOMER_REQUEST,2676.24,INR,SUCCESS,PayFlow,RF_00003483,CUST_002576
REF_003484,ORD_101621,,2026-04-28T11:12:31,FULL,RETURNED_ORDER,767.47,INR,SUCCESS,,,CUST_001680
REF_003485,ORD_101632,PAY_083528,2026-04-30T03:13:17,FULL,RETURNED_ORDER,1512.76,INR,SUCCESS,PayFlow,RF_00003485,CUST_003523
REF_003486,ORD_101716,,2026-04-23T18:26:38,FULL,RETURNED_ORDER,2844.98,INR,SUCCESS,,,CUST_001157
REF_003487,ORD_101746,PAY_083613,2026-04-27T10:04:26,FULL,RETURNED_ORDER,1627.22,INR,SUCCESS,PayFlow,RF_00003487,CUST_001029
REF_003488,ORD_101776,PAY_083632,2026-05-08T03:47:17,FULL,RETURNED_ORDER,2895.72,INR,SUCCESS,PayFlow,RF_00003488,CUST_004083
REF_003489,ORD_101839,PAY_083683,2026-04-07T08:38:35,FULL,RETURNED_ORDER,2066.18,INR,SUCCESS,PayFlow,RF_00003489,CUST_006676
REF_003490,ORD_101845,PAY_083686,2026-05-05T12:02:20,FULL,RETURNED_ORDER,607.82,INR,SUCCESS,PayFlow,RF_00003490,CUST_000925
REF_003491,ORD_101893,PAY_083728,2026-05-07T04:14:09,FULL,RETURNED_ORDER,318.60,INR,SUCCESS,PayFlow,RF_00003491,CUST_006309
REF_003492,ORD_101915,PAY_083748,2026-04-26T00:05:31,FULL,RETURNED_ORDER,434.24,INR,SUCCESS,PayFlow,RF_00003492,CUST_006658
REF_003493,ORD_101945,PAY_083772,2026-04-19T23:40:11,PARTIAL,CUSTOMER_REQUEST,493.22,INR,SUCCESS,PayFlow,RF_00003493,CUST_002540
REF_003494,ORD_101954,PAY_083778,2026-04-20T17:03:53,FULL,RETURNED_ORDER,1106.84,INR,SUCCESS,PayFlow,RF_00003494,CUST_006712
REF_003495,ORD_101980,PAY_083801,2026-04-19T06:51:40,FULL,RETURNED_ORDER,2309.37,INR,SUCCESS,PayFlow,RF_00003495,CUST_001980
REF_003496,ORD_102021,PAY_083837,2026-05-11T07:00:02,FULL,RETURNED_ORDER,1342.96,INR,SUCCESS,PayFlow,RF_00003496,CUST_001541
REF_003497,ORD_102034,PAY_083849,2026-05-02T10:08:16,FULL,RETURNED_ORDER,1381.78,INR,SUCCESS,PayFlow,RF_00003497,CUST_002083
REF_003498,ORD_102039,PAY_083853,2026-04-29T23:07:33,FULL,RETURNED_ORDER,1289.74,INR,SUCCESS,PayFlow,RF_00003498,CUST_008241
REF_003499,ORD_102072,PAY_083880,2026-05-06T06:36:14,FULL,RETURNED_ORDER,553.64,INR,SUCCESS,PayFlow,RF_00003499,CUST_000937
REF_003500,ORD_102076,PAY_083884,2026-04-19T02:33:36,FULL,CUSTOMER_REQUEST,3228.48,INR,SUCCESS,PayFlow,RF_00003500,CUST_005388
REF_003501,ORD_102080,PAY_083888,2026-04-15T09:08:03,FULL,RETURNED_ORDER,3515.68,INR,SUCCESS,PayFlow,RF_00003501,CUST_002671
REF_003502,ORD_102107,PAY_083910,2026-05-02T19:36:26,FULL,CUSTOMER_REQUEST,594.72,INR,SUCCESS,PayFlow,RF_00003502,CUST_008304
REF_003503,ORD_102111,PAY_083914,2026-04-20T20:35:29,FULL,RETURNED_ORDER,766.78,INR,SUCCESS,PayFlow,RF_00003503,CUST_000988
REF_003504,ORD_102113,PAY_083916,2026-04-12T13:37:59,FULL,RETURNED_ORDER,1840.80,INR,SUCCESS,PayFlow,RF_00003504,CUST_003118
REF_003505,ORD_102140,PAY_083936,2026-04-30T22:37:03,FULL,CUSTOMER_REQUEST,1096.32,INR,SUCCESS,PayFlow,RF_00003505,CUST_007778
REF_003506,ORD_102159,PAY_083953,2026-05-09T09:27:14,FULL,RETURNED_ORDER,972.32,INR,SUCCESS,PayFlow,RF_00003506,CUST_000462
REF_003507,ORD_102184,PAY_083977,2026-04-10T14:07:24,FULL,RETURNED_ORDER,380.90,INR,SUCCESS,PayFlow,RF_00003507,CUST_001062
REF_003508,ORD_102193,PAY_083985,2026-04-13T15:36:19,FULL,RETURNED_ORDER,294.94,INR,SUCCESS,PayFlow,RF_00003508,CUST_003180
REF_003509,ORD_102218,PAY_084005,2026-04-07T04:24:16,FULL,CUSTOMER_REQUEST,622.92,INR,SUCCESS,PayFlow,RF_00003509,CUST_003574
REF_003510,ORD_102240,PAY_084026,2026-04-07T04:13:35,FULL,RETURNED_ORDER,1644.36,INR,SUCCESS,PayFlow,RF_00003510,CUST_003031
REF_003511,ORD_102241,PAY_084027,2026-04-30T20:00:41,FULL,RETURNED_ORDER,810.66,INR,SUCCESS,PayFlow,RF_00003511,CUST_007649
REF_003512,ORD_102252,PAY_084038,2026-05-04T17:41:53,FULL,RETURNED_ORDER,654.53,INR,SUCCESS,PayFlow,RF_00003512,CUST_004036
REF_003513,ORD_102271,PAY_084051,2026-04-28T19:57:28,FULL,CUSTOMER_REQUEST,720.86,INR,SUCCESS,PayFlow,RF_00003513,CUST_007758
REF_003514,ORD_102339,PAY_084106,2026-04-22T10:57:41,FULL,RETURNED_ORDER,295.00,INR,SUCCESS,PayFlow,RF_00003514,CUST_003812
REF_003515,ORD_102343,PAY_084110,2026-04-02T10:40:36,FULL,CUSTOMER_REQUEST,414.18,INR,SUCCESS,PayFlow,RF_00003515,CUST_006643
REF_003516,ORD_102346,PAY_084113,2026-04-29T17:14:28,FULL,CUSTOMER_REQUEST,776.38,INR,SUCCESS,PayFlow,RF_00003516,CUST_004648
REF_003517,ORD_102482,PAY_084230,2026-05-10T06:07:13,FULL,RETURNED_ORDER,712.72,INR,SUCCESS,PayFlow,RF_00003517,CUST_004925
REF_003518,ORD_102483,PAY_084231,2026-04-28T16:06:03,FULL,RETURNED_ORDER,695.73,INR,SUCCESS,PayFlow,RF_00003518,CUST_000449
REF_003519,ORD_102497,PAY_084243,2026-04-07T23:20:00,FULL,CUSTOMER_REQUEST,369.10,INR,SUCCESS,PayFlow,RF_00003519,CUST_004921
REF_003520,ORD_102499,PAY_084245,2026-04-21T13:24:51,FULL,RETURNED_ORDER,733.96,INR,SUCCESS,PayFlow,RF_00003520,CUST_002966
REF_003521,ORD_102552,PAY_084287,2026-04-22T05:06:20,FULL,CUSTOMER_REQUEST,565.92,INR,SUCCESS,PayFlow,RF_00003521,CUST_007069
REF_003522,ORD_102585,PAY_084317,2026-04-26T10:11:33,FULL,RETURNED_ORDER,1236.82,INR,SUCCESS,PayFlow,RF_00003522,CUST_007767
REF_003523,ORD_102610,,2026-04-23T10:06:17,FULL,RETURNED_ORDER,2436.70,INR,SUCCESS,,,CUST_006761
REF_003524,ORD_102631,PAY_084355,2026-04-08T04:20:40,FULL,CUSTOMER_REQUEST,1462.02,INR,SUCCESS,PayFlow,RF_00003524,CUST_005397
REF_003525,ORD_102636,,2026-04-16T09:15:29,FULL,RETURNED_ORDER,574.66,INR,SUCCESS,,,CUST_004031
REF_003526,ORD_102678,PAY_084392,2026-04-18T01:44:45,PARTIAL,CUSTOMER_REQUEST,224.51,INR,SUCCESS,PayFlow,RF_00003526,CUST_003026
REF_003527,ORD_102691,PAY_084400,2026-04-23T06:56:37,FULL,RETURNED_ORDER,3872.76,INR,SUCCESS,PayFlow,RF_00003527,CUST_006467
REF_003528,ORD_102761,PAY_084459,2026-04-25T21:09:15,FULL,CUSTOMER_REQUEST,356.01,INR,SUCCESS,PayFlow,RF_00003528,CUST_005692
REF_003529,ORD_102778,PAY_084474,2026-04-15T22:36:31,FULL,CUSTOMER_REQUEST,486.87,INR,SUCCESS,PayFlow,RF_00003529,CUST_002457
REF_003530,ORD_102910,PAY_084586,2026-05-03T12:05:26,FULL,RETURNED_ORDER,2182.41,INR,SUCCESS,PayFlow,RF_00003530,CUST_001652
REF_003531,ORD_102916,PAY_084592,2026-04-16T00:40:53,FULL,RETURNED_ORDER,855.97,INR,SUCCESS,PayFlow,RF_00003531,CUST_008433
REF_003532,ORD_102921,PAY_084597,2026-04-24T11:20:24,FULL,RETURNED_ORDER,2308.88,INR,SUCCESS,PayFlow,RF_00003532,CUST_003977
REF_003533,ORD_102950,PAY_084623,2026-04-07T19:15:55,FULL,CUSTOMER_REQUEST,3070.42,INR,SUCCESS,PayFlow,RF_00003533,CUST_008452
REF_003534,ORD_102956,PAY_084628,2026-04-29T19:30:08,FULL,CUSTOMER_REQUEST,324.38,INR,SUCCESS,PayFlow,RF_00003534,CUST_006720
REF_003535,ORD_103016,PAY_084677,2026-04-17T22:59:31,FULL,CUSTOMER_REQUEST,1596.30,INR,SUCCESS,PayFlow,RF_00003535,CUST_007806
REF_003536,ORD_103037,,2026-04-17T00:09:23,FULL,RETURNED_ORDER,732.14,INR,SUCCESS,,,CUST_001261
REF_003537,ORD_103038,PAY_084695,2026-05-03T20:43:32,FULL,CUSTOMER_REQUEST,271.28,INR,SUCCESS,PayFlow,RF_00003537,CUST_003954
REF_003538,ORD_103063,PAY_084718,2026-04-17T15:25:45,PARTIAL,CUSTOMER_REQUEST,142.28,INR,SUCCESS,PayFlow,RF_00003538,CUST_005846
REF_003539,ORD_103101,PAY_084748,2026-05-07T07:24:40,FULL,RETURNED_ORDER,1503.26,INR,SUCCESS,PayFlow,RF_00003539,CUST_005311
REF_003540,ORD_103148,PAY_084785,2026-04-12T20:22:14,FULL,CUSTOMER_REQUEST,848.02,INR,SUCCESS,PayFlow,RF_00003540,CUST_001308
REF_003541,ORD_103150,PAY_084786,2026-04-28T15:01:03,FULL,CUSTOMER_REQUEST,1896.79,INR,SUCCESS,PayFlow,RF_00003541,CUST_002985
REF_003542,ORD_103175,PAY_084807,2026-05-01T07:14:31,FULL,RETURNED_ORDER,2012.49,INR,SUCCESS,PayFlow,RF_00003542,CUST_001249
REF_003543,ORD_103191,PAY_084821,2026-04-22T06:10:01,FULL,RETURNED_ORDER,295.47,INR,SUCCESS,PayFlow,RF_00003543,CUST_007865
REF_003544,ORD_103198,PAY_084826,2026-04-27T06:50:31,FULL,RETURNED_ORDER,1480.84,INR,SUCCESS,PayFlow,RF_00003544,CUST_006751
REF_003545,ORD_103229,PAY_084849,2026-04-24T12:28:11,FULL,RETURNED_ORDER,1115.15,INR,SUCCESS,PayFlow,RF_00003545,CUST_001638
REF_003546,ORD_103300,PAY_084907,2026-04-02T18:39:11,FULL,CUSTOMER_REQUEST,1205.96,INR,SUCCESS,PayFlow,RF_00003546,CUST_007357
REF_003547,ORD_103318,PAY_084923,2026-05-10T19:24:57,FULL,RETURNED_ORDER,408.40,INR,SUCCESS,PayFlow,RF_00003547,CUST_007319
REF_003548,ORD_103346,PAY_084948,2026-05-02T20:01:34,PARTIAL,CUSTOMER_REQUEST,1651.74,INR,SUCCESS,PayFlow,RF_00003548,CUST_006467
REF_003549,ORD_103475,PAY_085058,2026-04-14T02:49:59,FULL,RETURNED_ORDER,1865.79,INR,SUCCESS,PayFlow,RF_00003549,CUST_001454
REF_003550,ORD_103507,PAY_085083,2026-05-02T02:27:41,FULL,CUSTOMER_REQUEST,272.40,INR,SUCCESS,PayFlow,RF_00003550,CUST_003302
REF_003551,ORD_103562,PAY_085128,2026-04-04T06:23:19,FULL,CUSTOMER_REQUEST,352.11,INR,SUCCESS,PayFlow,RF_00003551,CUST_008366
REF_003552,ORD_103571,PAY_085135,2026-04-26T22:48:23,FULL,RETURNED_ORDER,4673.86,INR,SUCCESS,PayFlow,RF_00003552,CUST_005479
REF_003553,ORD_103605,PAY_085164,2026-04-14T20:04:03,FULL,CUSTOMER_REQUEST,373.94,INR,SUCCESS,PayFlow,RF_00003553,CUST_001493
REF_003554,ORD_103670,PAY_085221,2026-04-19T14:06:02,FULL,RETURNED_ORDER,3490.44,INR,SUCCESS,PayFlow,RF_00003554,CUST_007286
REF_003555,ORD_103673,PAY_085224,2026-05-07T11:06:36,FULL,RETURNED_ORDER,1347.56,INR,SUCCESS,PayFlow,RF_00003555,CUST_002695
REF_003556,ORD_103730,PAY_085271,2026-05-04T12:51:32,FULL,RETURNED_ORDER,1499.78,INR,SUCCESS,PayFlow,RF_00003556,CUST_005265
REF_003557,ORD_103763,PAY_085301,2026-04-13T00:53:57,FULL,CUSTOMER_REQUEST,4225.58,INR,SUCCESS,PayFlow,RF_00003557,CUST_005620
REF_003558,ORD_103788,PAY_085321,2026-04-25T04:27:01,PARTIAL,CUSTOMER_REQUEST,133.89,INR,SUCCESS,PayFlow,RF_00003558,CUST_005195
REF_003559,ORD_103816,,2026-05-03T08:44:01,FULL,RETURNED_ORDER,855.97,INR,SUCCESS,,,CUST_002421
REF_003560,ORD_103830,PAY_085355,2026-05-07T01:56:14,FULL,RETURNED_ORDER,1568.22,INR,SUCCESS,PayFlow,RF_00003560,CUST_000802
REF_003561,ORD_103854,PAY_085376,2026-05-04T20:31:44,PARTIAL,CUSTOMER_REQUEST,1284.62,INR,SUCCESS,PayFlow,RF_00003561,CUST_007538
REF_003562,ORD_103876,PAY_085393,2026-04-25T12:23:12,FULL,RETURNED_ORDER,867.77,INR,SUCCESS,PayFlow,RF_00003562,CUST_005472
REF_003563,ORD_103950,PAY_085459,2026-04-18T18:12:33,FULL,CUSTOMER_REQUEST,1727.34,INR,SUCCESS,PayFlow,RF_00003563,CUST_004594
REF_003564,ORD_103981,PAY_085486,2026-04-14T04:45:25,FULL,RETURNED_ORDER,5008.39,INR,SUCCESS,PayFlow,RF_00003564,CUST_002294
REF_003565,ORD_103984,PAY_085489,2026-04-18T11:15:33,FULL,RETURNED_ORDER,888.42,INR,SUCCESS,PayFlow,RF_00003565,CUST_003406
REF_003566,ORD_104014,PAY_085514,2026-04-24T19:09:27,FULL,CUSTOMER_REQUEST,877.64,INR,SUCCESS,PayFlow,RF_00003566,CUST_005863
REF_003567,ORD_104018,PAY_085516,2026-04-15T15:49:41,FULL,RETURNED_ORDER,414.18,INR,SUCCESS,PayFlow,RF_00003567,CUST_001203
REF_003568,ORD_104057,PAY_085546,2026-04-24T13:23:57,FULL,RETURNED_ORDER,719.80,INR,SUCCESS,PayFlow,RF_00003568,CUST_000506
REF_003569,ORD_104102,PAY_085583,2026-04-04T01:57:26,FULL,CUSTOMER_REQUEST,5114.00,INR,SUCCESS,PayFlow,RF_00003569,CUST_007184
REF_003570,ORD_104114,PAY_085594,2026-04-14T08:12:25,FULL,RETURNED_ORDER,584.08,INR,SUCCESS,PayFlow,RF_00003570,CUST_003619
REF_003571,ORD_104151,PAY_085621,2026-04-10T16:47:49,PARTIAL,CUSTOMER_REQUEST,93.43,INR,SUCCESS,PayFlow,RF_00003571,CUST_007556
REF_003572,ORD_104167,PAY_085634,2026-05-10T10:06:18,FULL,RETURNED_ORDER,2137.86,INR,SUCCESS,PayFlow,RF_00003572,CUST_002431
REF_003573,ORD_104178,PAY_085643,2026-04-24T02:17:30,FULL,CUSTOMER_REQUEST,295.00,INR,SUCCESS,PayFlow,RF_00003573,CUST_000676
REF_003574,ORD_104264,PAY_085710,2026-05-06T17:41:12,FULL,RETURNED_ORDER,991.32,INR,SUCCESS,PayFlow,RF_00003574,CUST_007235
REF_003575,ORD_104281,PAY_085725,2026-04-25T00:22:35,FULL,CUSTOMER_REQUEST,596.02,INR,SUCCESS,PayFlow,RF_00003575,CUST_002454
REF_003576,ORD_104289,PAY_085732,2026-05-04T14:44:01,FULL,RETURNED_ORDER,377.60,INR,SUCCESS,PayFlow,RF_00003576,CUST_004260
REF_003577,ORD_104322,PAY_085758,2026-04-07T20:27:56,PARTIAL,CUSTOMER_REQUEST,79.02,INR,SUCCESS,PayFlow,RF_00003577,CUST_007819
REF_003578,ORD_104346,PAY_085780,2026-04-24T06:23:16,FULL,RETURNED_ORDER,729.43,INR,SUCCESS,PayFlow,RF_00003578,CUST_000486
REF_003579,ORD_104399,PAY_085821,2026-04-25T22:37:44,FULL,CUSTOMER_REQUEST,584.22,INR,SUCCESS,PayFlow,RF_00003579,CUST_004450
REF_003580,ORD_104418,PAY_085835,2026-04-21T22:27:20,FULL,RETURNED_ORDER,354.00,INR,SUCCESS,PayFlow,RF_00003580,CUST_001288
REF_003581,ORD_104458,PAY_085867,2026-04-20T16:09:00,FULL,RETURNED_ORDER,371.70,INR,SUCCESS,PayFlow,RF_00003581,CUST_007947
REF_003582,ORD_104544,PAY_085939,2026-04-23T11:20:39,FULL,RETURNED_ORDER,1010.43,INR,SUCCESS,PayFlow,RF_00003582,CUST_003568
REF_003583,ORD_104587,PAY_085975,2026-04-22T07:47:32,FULL,RETURNED_ORDER,306.74,INR,SUCCESS,PayFlow,RF_00003583,CUST_004864
REF_003584,ORD_104614,PAY_086000,2026-04-09T10:41:20,FULL,CUSTOMER_REQUEST,356.01,INR,SUCCESS,PayFlow,RF_00003584,CUST_004666
REF_003585,ORD_104619,PAY_086005,2026-04-22T23:27:42,FULL,CUSTOMER_REQUEST,414.18,INR,SUCCESS,PayFlow,RF_00003585,CUST_003969
REF_003586,ORD_104706,PAY_086079,2026-04-23T09:20:32,FULL,RETURNED_ORDER,738.98,INR,SUCCESS,PayFlow,RF_00003586,CUST_004316
REF_003587,ORD_104708,PAY_086080,2026-05-04T10:47:44,FULL,RETURNED_ORDER,836.22,INR,SUCCESS,PayFlow,RF_00003587,CUST_007726
REF_003588,ORD_104759,PAY_086115,2026-04-13T09:36:00,FULL,RETURNED_ORDER,731.60,INR,SUCCESS,PayFlow,RF_00003588,CUST_008272
REF_003589,ORD_104762,PAY_086118,2026-04-17T10:30:33,FULL,RETURNED_ORDER,350.99,INR,SUCCESS,PayFlow,RF_00003589,CUST_004272
REF_003590,ORD_104781,PAY_086134,2026-04-26T19:38:10,PARTIAL,CUSTOMER_REQUEST,426.69,INR,SUCCESS,PayFlow,RF_00003590,CUST_004829
REF_003591,ORD_104802,PAY_086153,2026-04-15T01:26:43,FULL,RETURNED_ORDER,712.72,INR,SUCCESS,PayFlow,RF_00003591,CUST_006393
REF_003592,ORD_104832,PAY_086174,2026-05-10T11:56:04,FULL,RETURNED_ORDER,1855.55,INR,SUCCESS,PayFlow,RF_00003592,CUST_001293
REF_003593,ORD_104876,PAY_086208,2026-04-12T07:16:05,FULL,RETURNED_ORDER,1447.86,INR,SUCCESS,PayFlow,RF_00003593,CUST_006218
REF_003594,ORD_104883,PAY_086213,2026-04-22T01:44:13,FULL,RETURNED_ORDER,567.58,INR,SUCCESS,PayFlow,RF_00003594,CUST_006964
REF_003595,ORD_104901,PAY_086231,2026-05-13T00:24:11,FULL,RETURNED_ORDER,354.00,INR,SUCCESS,PayFlow,RF_00003595,CUST_002791
REF_003596,ORD_104903,PAY_086233,2026-04-11T04:36:35,FULL,RETURNED_ORDER,719.80,INR,SUCCESS,PayFlow,RF_00003596,CUST_004536
REF_003597,ORD_104922,PAY_086248,2026-04-16T19:57:40,FULL,RETURNED_ORDER,2949.35,INR,SUCCESS,PayFlow,RF_00003597,CUST_000951
REF_003598,ORD_104973,PAY_086292,2026-04-24T13:28:47,FULL,RETURNED_ORDER,1498.78,INR,SUCCESS,PayFlow,RF_00003598,CUST_000499
REF_003599,ORD_104997,PAY_086312,2026-04-18T10:48:19,FULL,RETURNED_ORDER,701.90,INR,SUCCESS,PayFlow,RF_00003599,CUST_004921
REF_003600,ORD_105022,PAY_086330,2026-05-22T18:24:07,FULL,RETURNED_ORDER,850.78,INR,SUCCESS,PayFlow,RF_00003600,CUST_006564
REF_003601,ORD_105024,PAY_086332,2026-05-12T09:16:26,FULL,RETURNED_ORDER,560.48,INR,SUCCESS,PayFlow,RF_00003601,CUST_006436
REF_003602,ORD_105042,PAY_086348,2026-05-31T10:29:11,FULL,RETURNED_ORDER,582.92,INR,SUCCESS,PayFlow,RF_00003602,CUST_006670
REF_003603,ORD_105062,PAY_086367,2026-06-04T02:32:04,PARTIAL,CUSTOMER_REQUEST,174.88,INR,SUCCESS,PayFlow,RF_00003603,CUST_005680
REF_003604,ORD_105069,PAY_086372,2026-05-23T13:39:03,FULL,RETURNED_ORDER,1198.88,INR,SUCCESS,PayFlow,RF_00003604,CUST_006590
REF_003605,ORD_105080,PAY_086379,2026-05-15T00:23:04,PARTIAL,CUSTOMER_REQUEST,200.09,INR,SUCCESS,PayFlow,RF_00003605,CUST_000892
REF_003606,ORD_105198,PAY_086477,2026-05-14T11:18:50,FULL,RETURNED_ORDER,1958.39,INR,SUCCESS,PayFlow,RF_00003606,CUST_001520
REF_003607,ORD_105236,,2026-06-03T13:26:55,FULL,RETURNED_ORDER,534.30,INR,SUCCESS,,,CUST_007060
REF_003608,ORD_105258,PAY_086525,2026-06-06T02:57:53,FULL,RETURNED_ORDER,647.47,INR,SUCCESS,PayFlow,RF_00003608,CUST_007986
REF_003609,ORD_105273,,2026-05-26T10:45:06,FULL,RETURNED_ORDER,352.89,INR,SUCCESS,,,CUST_005335
REF_003610,ORD_105287,PAY_086547,2026-05-20T08:48:27,FULL,RETURNED_ORDER,1850.24,INR,SUCCESS,PayFlow,RF_00003610,CUST_001421
REF_003611,ORD_105398,PAY_086641,2026-05-30T05:26:39,FULL,CUSTOMER_REQUEST,1415.32,INR,SUCCESS,PayFlow,RF_00003611,CUST_005536
REF_003612,ORD_105469,PAY_086696,2026-06-08T07:29:47,FULL,RETURNED_ORDER,498.67,INR,SUCCESS,PayFlow,RF_00003612,CUST_006403
REF_003613,ORD_105498,PAY_086722,2026-06-10T11:06:49,FULL,RETURNED_ORDER,396.60,INR,SUCCESS,PayFlow,RF_00003613,CUST_008001
REF_003614,ORD_105502,PAY_086726,2026-05-16T07:02:01,FULL,RETURNED_ORDER,2400.06,INR,SUCCESS,PayFlow,RF_00003614,CUST_007728
REF_003615,ORD_105541,PAY_086759,2026-05-12T10:56:17,FULL,RETURNED_ORDER,295.00,INR,SUCCESS,PayFlow,RF_00003615,CUST_005767
REF_003616,ORD_105553,PAY_086771,2026-05-22T15:25:55,FULL,RETURNED_ORDER,2564.85,INR,SUCCESS,PayFlow,RF_00003616,CUST_000160
REF_003617,ORD_105562,PAY_086776,2026-05-29T22:47:27,FULL,CUSTOMER_REQUEST,672.13,INR,SUCCESS,PayFlow,RF_00003617,CUST_000256
REF_003618,ORD_105579,PAY_086789,2026-05-26T02:20:12,FULL,RETURNED_ORDER,540.44,INR,SUCCESS,PayFlow,RF_00003618,CUST_007559
REF_003619,ORD_105593,PAY_086802,2026-05-19T19:18:15,FULL,RETURNED_ORDER,999.34,INR,SUCCESS,PayFlow,RF_00003619,CUST_000837
REF_003620,ORD_105635,,2026-06-08T04:40:48,FULL,RETURNED_ORDER,766.78,INR,SUCCESS,,,CUST_007135
REF_003621,ORD_105671,PAY_086867,2026-05-23T11:41:49,FULL,RETURNED_ORDER,598.73,INR,SUCCESS,PayFlow,RF_00003621,CUST_001361
REF_003622,ORD_105680,,2026-06-01T22:40:32,FULL,RETURNED_ORDER,295.00,INR,SUCCESS,,,CUST_005674
REF_003623,ORD_105681,PAY_086874,2026-05-21T00:16:22,PARTIAL,CUSTOMER_REQUEST,359.19,INR,SUCCESS,PayFlow,RF_00003623,CUST_008013
