settlement_id,settlement_date,gateway,currency,payment_count,gross_amount,refund_deductions,net_settlement_amount,destination_account_id,gateway_settlement_reference,first_payment_id,last_payment_id
SET_001958,2026-02-20T04:25:13,PayFlow,INR,39,37805.46,377.78,37427.68,BANK_002,PFSET_00001958,PAY_067376,PAY_067849
SET_001959,2026-02-19T02:03:52,PayFlow,INR,29,37571.55,635.19,36936.36,BANK_002,PFSET_00001959,PAY_062333,PAY_062746
SET_001960,2026-02-20T02:47:37,PayFlow,INR,26,35880.08,0.00,35880.08,BANK_002,PFSET_00001960,PAY_061804,PAY_065087
SET_001961,2026-02-19T07:31:51,PayFlow,INR,36,40085.89,0.00,40085.89,BANK_002,PFSET_00001961,PAY_067514,PAY_063259
SET_001962,2026-02-21T21:46:14,PayFlow,INR,37,38681.38,0.00,38681.38,BANK_002,PFSET_00001962,PAY_066307,PAY_060011
SET_001963,2026-02-20T20:20:42,PayFlow,INR,34,48327.45,0.00,48327.45,BANK_002,PFSET_00001963,PAY_067537,PAY_060458
SET_001964,2026-02-18T21:51:14,PayFlow,INR,34,41852.51,0.00,41852.51,BANK_002,PFSET_00001964,PAY_062525,PAY_063070
SET_001965,2026-02-20T18:55:03,PayFlow,INR,42,38416.11,0.00,38416.11,BANK_002,PFSET_00001965,PAY_059743,PAY_059920
SET_001966,2026-02-22T00:13:55,PayFlow,INR,31,41049.89,283.14,40766.75,BANK_002,PFSET_00001966,PAY_067110,PAY_062050
SET_001967,2026-02-22T02:42:53,PayFlow,INR,35,42987.64,0.00,42987.64,BANK_002,PFSET_00001967,PAY_067721,PAY_062467
SET_001968,2026-02-20T22:13:30,PayFlow,INR,30,39114.96,0.00,39114.96,BANK_002,PFSET_00001968,PAY_061326,PAY_064023
SET_001969,2026-02-19T05:22:53,PayFlow,INR,27,33169.94,1589.81,31580.13,BANK_002,PFSET_00001969,PAY_060838,PAY_066267
SET_001970,2026-02-21T07:19:18,PayFlow,INR,33,32999.63,0.00,32999.63,BANK_002,PFSET_00001970,PAY_063316,PAY_061608
SET_001971,2026-02-20T09:51:54,PayFlow,INR,30,38286.76,306.80,37979.96,BANK_002,PFSET_00001971,PAY_062891,PAY_064034
SET_001972,2026-02-22T16:22:21,PayFlow,INR,32,39378.70,0.00,39378.70,BANK_002,PFSET_00001972,PAY_067781,PAY_060168
SET_001973,2026-02-21T00:25:58,PayFlow,INR,36,56991.01,0.00,56991.01,BANK_002,PFSET_00001973,PAY_063964,PAY_059805
SET_001974,2026-02-19T23:55:24,PayFlow,INR,27,25201.92,0.00,25201.92,BANK_002,PFSET_00001974,PAY_059741,PAY_061338
SET_001975,2026-02-21T23:16:24,PayFlow,INR,32,44631.46,0.00,44631.46,BANK_002,PFSET_00001975,PAY_066296,PAY_060601
SET_001976,2026-02-21T21:33:20,PayFlow,INR,27,28647.91,534.54,28113.37,BANK_002,PFSET_00001976,PAY_063814,PAY_060118
SET_001977,2026-02-22T03:59:47,PayFlow,INR,28,33227.87,0.00,33227.87,BANK_002,PFSET_00001977,PAY_059730,PAY_062206
SET_001978,2026-02-22T23:42:35,PayFlow,INR,37,53240.27,0.00,53240.27,BANK_002,PFSET_00001978,PAY_067697,PAY_066656
SET_001979,2026-02-23T05:44:43,PayFlow,INR,31,33892.68,0.00,33892.68,BANK_002,PFSET_00001979,PAY_063501,PAY_066104
SET_001980,2026-02-22T23:45:54,PayFlow,INR,33,36853.22,777.03,36076.19,BANK_002,PFSET_00001980,PAY_065500,PAY_064570
SET_001981,2026-02-21T15:28:05,PayFlow,INR,29,39311.86,1250.67,38061.19,BANK_002,PFSET_00001981,PAY_062117,PAY_067851
SET_001982,2026-02-22T16:40:26,PayFlow,INR,41,54719.51,0.00,54719.51,BANK_002,PFSET_00001982,PAY_063630,PAY_060514
SET_001983,2026-02-21T17:32:39,PayFlow,INR,36,34878.42,0.00,34878.42,BANK_002,PFSET_00001983,PAY_060012,PAY_067140
SET_001984,2026-02-21T18:07:17,PayFlow,INR,33,31945.53,0.00,31945.53,BANK_002,PFSET_00001984,PAY_060668,PAY_063943
SET_001985,2026-02-20T22:17:45,PayFlow,INR,29,32379.78,0.00,32379.78,BANK_002,PFSET_00001985,PAY_062505,PAY_063873
SET_001986,2026-02-23T21:17:22,PayFlow,INR,32,49853.75,0.00,49853.75,BANK_002,PFSET_00001986,PAY_061902,PAY_064922
SET_001987,2026-02-23T02:43:20,PayFlow,INR,27,18550.64,0.00,18550.64,BANK_002,PFSET_00001987,PAY_061297,PAY_064004
SET_001988,2026-02-22T02:20:44,PayFlow,INR,30,27375.57,0.00,27375.57,BANK_002,PFSET_00001988,PAY_061342,PAY_067085
SET_001989,2026-02-21T02:21:11,PayFlow,INR,25,27961.37,0.00,27961.37,BANK_002,PFSET_00001989,PAY_066778,PAY_061880
SET_001990,2026-02-22T23:50:28,PayFlow,INR,34,34514.59,0.00,34514.59,BANK_002,PFSET_00001990,PAY_063969,PAY_066109
SET_001991,2026-02-23T06:22:11,PayFlow,INR,35,40287.35,0.00,40287.35,BANK_002,PFSET_00001991,PAY_061677,PAY_067300
SET_001992,2026-02-22T13:45:09,PayFlow,INR,40,55532.23,659.27,54872.96,BANK_002,PFSET_00001992,PAY_062587,PAY_065639
SET_001993,2026-02-24T21:36:23,PayFlow,INR,31,31608.08,1617.78,29990.30,BANK_002,PFSET_00001993,PAY_066650,PAY_060162
SET_001994,2026-02-25T00:23:48,PayFlow,INR,36,48739.19,0.00,48739.19,BANK_002,PFSET_00001994,PAY_060230,PAY_061977
SET_001995,2026-02-23T01:54:05,PayFlow,INR,31,48500.00,0.00,48500.00,BANK_002,PFSET_00001995,PAY_061817,PAY_064771
SET_001996,2026-02-24T19:42:37,PayFlow,INR,28,43132.84,0.00,43132.84,BANK_002,PFSET_00001996,PAY_060014,PAY_065803
SET_001997,2026-02-25T02:26:21,PayFlow,INR,38,37477.71,0.00,37477.71,BANK_002,PFSET_00001997,PAY_061709,PAY_061557
SET_001998,2026-02-22T03:02:43,PayFlow,INR,30,39254.61,0.00,39254.61,BANK_002,PFSET_00001998,PAY_064816,PAY_062861
SET_001999,2026-02-23T23:07:44,PayFlow,INR,31,30348.34,0.00,30348.34,BANK_002,PFSET_00001999,PAY_062822,PAY_067670
SET_002000,2026-02-23T00:47:27,PayFlow,INR,33,43366.36,0.00,43366.36,BANK_002,PFSET_00002000,PAY_065586,PAY_064526
SET_002001,2026-02-23T04:58:48,PayFlow,INR,31,40904.82,0.00,40904.82,BANK_002,PFSET_00002001,PAY_063075,PAY_063663
SET_002002,2026-02-24T13:57:05,PayFlow,INR,35,50989.95,0.00,50989.95,BANK_002,PFSET_00002002,PAY_067266,PAY_063847
SET_002003,2026-02-24T00:07:09,PayFlow,INR,42,58534.57,0.00,58534.57,BANK_002,PFSET_00002003,PAY_060842,PAY_067312
SET_002004,2026-02-22T23:49:08,PayFlow,INR,30,43665.07,0.00,43665.07,BANK_002,PFSET_00002004,PAY_067597,PAY_063462
SET_002005,2026-02-25T01:33:02,PayFlow,INR,30,41322.93,212.96,41109.97,BANK_002,PFSET_00002005,PAY_065956,PAY_061482
SET_002006,2026-02-25T02:44:53,PayFlow,INR,34,30816.02,0.00,30816.02,BANK_002,PFSET_00002006,PAY_067389,PAY_065710
SET_002007,2026-02-24T19:51:06,PayFlow,INR,30,41693.21,0.00,41693.21,BANK_002,PFSET_00002007,PAY_067421,PAY_066671
SET_002008,2026-02-23T03:46:26,PayFlow,INR,33,36845.25,0.00,36845.25,BANK_002,PFSET_00002008,PAY_063503,PAY_065552
SET_002009,2026-02-23T00:06:38,PayFlow,INR,30,38745.17,0.00,38745.17,BANK_002,PFSET_00002009,PAY_063246,PAY_062941
SET_002010,2026-02-22T22:42:50,PayFlow,INR,33,33894.88,0.00,33894.88,BANK_002,PFSET_00002010,PAY_068007,PAY_067859
SET_002011,2026-02-25T15:05:05,PayFlow,INR,31,46899.08,0.00,46899.08,BANK_002,PFSET_00002011,PAY_063692,PAY_066980
SET_002012,2026-02-23T20:03:07,PayFlow,INR,39,36953.70,0.00,36953.70,BANK_002,PFSET_00002012,PAY_066043,PAY_059968
SET_002013,2026-02-25T18:57:25,PayFlow,INR,28,29838.51,612.10,29226.41,BANK_002,PFSET_00002013,PAY_064756,PAY_066073
SET_002014,2026-02-26T18:39:57,PayFlow,INR,31,49085.93,0.00,49085.93,BANK_002,PFSET_00002014,PAY_060130,PAY_062599
SET_002015,2026-02-27T02:32:38,PayFlow,INR,42,49879.81,2232.44,47647.37,BANK_002,PFSET_00002015,PAY_067329,PAY_065673
SET_002016,2026-02-26T04:09:38,PayFlow,INR,36,34997.97,0.00,34997.97,BANK_002,PFSET_00002016,PAY_062018,PAY_064365
SET_002017,2026-02-27T00:14:02,PayFlow,INR,28,43142.68,0.00,43142.68,BANK_002,PFSET_00002017,PAY_061491,PAY_063786
SET_002018,2026-02-25T01:13:51,PayFlow,INR,30,39550.98,0.00,39550.98,BANK_002,PFSET_00002018,PAY_064344,PAY_061464
SET_002019,2026-02-24T09:04:20,PayFlow,INR,36,31853.56,0.00,31853.56,BANK_002,PFSET_00002019,PAY_061235,PAY_062695
SET_002020,2026-02-24T18:07:15,PayFlow,INR,43,44958.05,0.00,44958.05,BANK_002,PFSET_00002020,PAY_064141,PAY_061022
SET_002021,2026-02-27T19:10:44,PayFlow,INR,32,41905.80,0.00,41905.80,BANK_002,PFSET_00002021,PAY_061131,PAY_060253
SET_002022,2026-02-25T23:31:35,PayFlow,INR,33,52379.44,0.00,52379.44,BANK_002,PFSET_00002022,PAY_067727,PAY_064721
SET_002023,2026-02-27T01:37:16,PayFlow,INR,25,28737.61,0.00,28737.61,BANK_002,PFSET_00002023,PAY_066314,PAY_061703
SET_002024,2026-02-26T04:06:34,PayFlow,INR,32,44893.79,0.00,44893.79,BANK_002,PFSET_00002024,PAY_066083,PAY_066593
SET_002025,2026-02-28T04:49:57,PayFlow,INR,25,34944.64,0.00,34944.64,BANK_002,PFSET_00002025,PAY_062620,PAY_062702
SET_002026,2026-02-27T22:43:58,PayFlow,INR,35,40843.59,0.00,40843.59,BANK_002,PFSET_00002026,PAY_062122,PAY_063477
SET_002027,2026-02-28T04:00:30,PayFlow,INR,27,28165.90,195.44,27970.46,BANK_002,PFSET_00002027,PAY_067487,PAY_060231
SET_002028,2026-02-25T01:48:11,PayFlow,INR,27,27982.36,687.23,27295.13,BANK_002,PFSET_00002028,PAY_062427,PAY_067138
SET_002029,2026-02-27T21:57:15,PayFlow,INR,33,33808.28,1511.22,32297.06,BANK_002,PFSET_00002029,PAY_066277,PAY_065734
SET_002030,2026-02-25T18:14:33,PayFlow,INR,29,39897.91,0.00,39897.91,BANK_002,PFSET_00002030,PAY_060305,PAY_060165
SET_002031,2026-02-28T19:10:00,PayFlow,INR,39,49713.79,0.00,49713.79,BANK_002,PFSET_00002031,PAY_063930,PAY_066064
SET_002032,2026-02-28T00:09:29,PayFlow,INR,30,38789.96,0.00,38789.96,BANK_002,PFSET_00002032,PAY_061495,PAY_060752
SET_002033,2026-02-27T03:17:37,PayFlow,INR,29,38400.84,0.00,38400.84,BANK_002,PFSET_00002033,PAY_063270,PAY_062803
SET_002034,2026-03-01T03:50:49,PayFlow,INR,39,61389.54,0.00,61389.54,BANK_002,PFSET_00002034,PAY_066388,PAY_062718
SET_002035,2026-02-27T23:15:31,PayFlow,INR,26,32992.27,0.00,32992.27,BANK_002,PFSET_00002035,PAY_063245,PAY_062665
SET_002036,2026-02-27T01:15:17,PayFlow,INR,36,36682.87,0.00,36682.87,BANK_002,PFSET_00002036,PAY_066397,PAY_060819
SET_002037,2026-02-28T04:42:01,PayFlow,INR,34,29155.21,318.60,28836.61,BANK_002,PFSET_00002037,PAY_061204,PAY_065100
SET_002038,2026-02-28T01:46:58,PayFlow,INR,31,30586.08,702.61,29883.47,BANK_002,PFSET_00002038,PAY_064221,PAY_065307
SET_002039,2026-02-28T15:57:24,PayFlow,INR,35,55655.62,1020.23,54635.39,BANK_002,PFSET_00002039,PAY_063578,PAY_062348
SET_002040,2026-02-27T23:31:10,PayFlow,INR,30,35887.50,695.73,35191.77,BANK_002,PFSET_00002040,PAY_063774,PAY_062336
SET_002041,2026-02-28T21:11:38,PayFlow,INR,32,40703.70,0.00,40703.70,BANK_002,PFSET_00002041,PAY_068034,PAY_061069
SET_002042,2026-02-27T00:28:50,PayFlow,INR,37,33434.46,0.00,33434.46,BANK_002,PFSET_00002042,PAY_063487,PAY_065275
SET_002043,2026-03-01T02:52:38,PayFlow,INR,25,25668.97,0.00,25668.97,BANK_002,PFSET_00002043,PAY_061227,PAY_061984
SET_002044,2026-02-27T23:52:11,PayFlow,INR,28,40165.51,0.00,40165.51,BANK_002,PFSET_00002044,PAY_066584,PAY_062775
SET_002045,2026-02-28T02:25:35,PayFlow,INR,35,44293.49,0.00,44293.49,BANK_002,PFSET_00002045,PAY_063397,PAY_065067
SET_002046,2026-02-27T02:08:10,PayFlow,INR,44,53197.45,2796.60,50400.85,BANK_002,PFSET_00002046,PAY_066988,PAY_064369
SET_002047,2026-02-27T00:14:25,PayFlow,INR,35,40655.82,0.00,40655.82,BANK_002,PFSET_00002047,PAY_064661,PAY_063599
SET_002048,2026-03-02T22:13:23,PayFlow,INR,40,59933.84,0.00,59933.84,BANK_002,PFSET_00002048,PAY_061844,PAY_062500
SET_002049,2026-02-27T18:32:33,PayFlow,INR,34,41060.85,0.00,41060.85,BANK_002,PFSET_00002049,PAY_062884,PAY_064151
SET_002050,2026-02-27T19:18:21,PayFlow,INR,34,33110.90,0.00,33110.90,BANK_002,PFSET_00002050,PAY_061010,PAY_060642
SET_002051,2026-03-01T21:46:34,PayFlow,INR,25,28788.35,0.00,28788.35,BANK_002,PFSET_00002051,PAY_062284,PAY_067167
SET_002052,2026-03-01T19:03:31,PayFlow,INR,42,42335.28,0.00,42335.28,BANK_002,PFSET_00002052,PAY_066482,PAY_060989
SET_002053,2026-02-28T23:37:25,PayFlow,INR,28,30867.18,0.00,30867.18,BANK_002,PFSET_00002053,PAY_066076,PAY_067723
SET_002054,2026-03-01T02:32:58,PayFlow,INR,30,32508.13,0.00,32508.13,BANK_002,PFSET_00002054,PAY_067874,PAY_064325
SET_002055,2026-02-28T20:46:50,PayFlow,INR,26,29031.47,0.00,29031.47,BANK_002,PFSET_00002055,PAY_060952,PAY_063776
SET_002056,2026-03-02T23:20:02,PayFlow,INR,37,49925.27,0.00,49925.27,BANK_002,PFSET_00002056,PAY_064089,PAY_060423
SET_002057,2026-03-02T06:58:18,PayFlow,INR,27,29536.86,0.00,29536.86,BANK_002,PFSET_00002057,PAY_066341,PAY_067592
SET_002058,2026-02-28T19:09:00,PayFlow,INR,32,37676.25,0.00,37676.25,BANK_002,PFSET_00002058,PAY_064498,PAY_064329
SET_002059,2026-03-02T19:47:56,PayFlow,INR,28,35748.27,0.00,35748.27,BANK_002,PFSET_00002059,PAY_065440,PAY_063095
SET_002060,2026-03-03T21:37:27,PayFlow,INR,29,36706.37,0.00,36706.37,BANK_002,PFSET_00002060,PAY_063833,PAY_064600
SET_002061,2026-03-02T21:23:26,PayFlow,INR,29,40496.57,0.00,40496.57,BANK_002,PFSET_00002061,PAY_064556,PAY_063421
SET_002062,2026-03-01T18:44:02,PayFlow,INR,34,49039.26,0.00,49039.26,BANK_002,PFSET_00002062,PAY_066448,PAY_061689
SET_002063,2026-03-04T01:30:22,PayFlow,INR,29,43068.32,0.00,43068.32,BANK_002,PFSET_00002063,PAY_063089,PAY_061830
SET_002064,2026-03-01T00:03:02,PayFlow,INR,25,30956.07,0.00,30956.07,BANK_002,PFSET_00002064,PAY_067941,PAY_060637
SET_002065,2026-03-02T00:07:04,PayFlow,INR,29,28340.05,1225.76,27114.29,BANK_002,PFSET_00002065,PAY_061243,PAY_063318
SET_002066,2026-03-02T01:35:34,PayFlow,INR,27,37466.47,0.00,37466.47,BANK_002,PFSET_00002066,PAY_060485,PAY_062874
SET_002067,2026-03-02T01:22:08,PayFlow,INR,27,28367.71,0.00,28367.71,BANK_002,PFSET_00002067,PAY_066569,PAY_065653
SET_002068,2026-03-03T14:14:38,PayFlow,INR,35,34327.50,1313.34,33014.16,BANK_002,PFSET_00002068,PAY_066350,PAY_063924
SET_002069,2026-03-04T00:21:52,PayFlow,INR,30,47319.47,0.00,47319.47,BANK_002,PFSET_00002069,PAY_061368,PAY_065400
SET_002070,2026-03-03T03:02:10,PayFlow,INR,46,51941.22,0.00,51941.22,BANK_002,PFSET_00002070,PAY_061961,PAY_060881
SET_002071,2026-03-04T02:02:13,PayFlow,INR,31,34492.11,0.00,34492.11,BANK_002,PFSET_00002071,PAY_062487,PAY_067101
SET_002072,2026-03-02T20:56:55,PayFlow,INR,34,40220.28,0.00,40220.28,BANK_002,PFSET_00002072,PAY_065477,PAY_064831
SET_002073,2026-03-04T00:31:29,PayFlow,INR,35,44429.50,0.00,44429.50,BANK_002,PFSET_00002073,PAY_067443,PAY_063509
SET_002074,2026-03-03T23:05:29,PayFlow,INR,38,55823.03,0.00,55823.03,BANK_002,PFSET_00002074,PAY_060329,PAY_060005
SET_002075,2026-03-05T18:57:14,PayFlow,INR,44,58884.53,0.00,58884.53,BANK_002,PFSET_00002075,PAY_060779,PAY_074552
SET_002076,2026-03-02T23:49:57,PayFlow,INR,32,47337.76,0.00,47337.76,BANK_002,PFSET_00002076,PAY_077116,PAY_073872
SET_002077,2026-03-05T01:26:25,PayFlow,INR,30,32455.04,0.00,32455.04,BANK_002,PFSET_00002077,PAY_076742,PAY_072763
SET_002078,2026-03-05T22:34:29,PayFlow,INR,34,43002.88,0.00,43002.88,BANK_002,PFSET_00002078,PAY_072865,PAY_068068
SET_002079,2026-03-06T00:59:07,PayFlow,INR,28,36553.64,0.00,36553.64,BANK_002,PFSET_00002079,PAY_069305,PAY_074292
SET_002080,2026-03-04T00:20:30,PayFlow,INR,25,21041.03,0.00,21041.03,BANK_002,PFSET_00002080,PAY_070557,PAY_071283
SET_002081,2026-03-04T04:25:56,PayFlow,INR,40,43299.90,0.00,43299.90,BANK_002,PFSET_00002081,PAY_069373,PAY_069551
SET_002082,2026-03-05T23:15:33,PayFlow,INR,33,26615.48,0.00,26615.48,BANK_002,PFSET_00002082,PAY_073841,PAY_075262
SET_002083,2026-03-04T00:11:25,PayFlow,INR,36,36687.52,0.00,36687.52,BANK_002,PFSET_00002083,PAY_075252,PAY_074459
SET_002084,2026-03-04T02:35:35,PayFlow,INR,33,35430.51,0.00,35430.51,BANK_002,PFSET_00002084,PAY_070272,PAY_069047
SET_002085,2026-03-06T13:04:27,PayFlow,INR,33,31022.10,0.00,31022.10,BANK_002,PFSET_00002085,PAY_074658,PAY_074630
SET_002086,2026-03-03T18:06:51,PayFlow,INR,38,52276.90,0.00,52276.90,BANK_002,PFSET_00002086,PAY_068401,PAY_077956
SET_002087,2026-03-04T22:09:11,PayFlow,INR,29,32953.61,0.00,32953.61,BANK_002,PFSET_00002087,PAY_068243,PAY_077595
SET_002088,2026-03-05T01:17:28,PayFlow,INR,27,35056.05,0.00,35056.05,BANK_002,PFSET_00002088,PAY_077790,PAY_069072
SET_002089,2026-03-04T22:42:48,PayFlow,INR,35,48306.68,0.00,48306.68,BANK_002,PFSET_00002089,PAY_075013,PAY_077892
SET_002090,2026-03-05T01:12:00,PayFlow,INR,33,44237.13,0.00,44237.13,BANK_002,PFSET_00002090,PAY_073305,PAY_074296
SET_002091,2026-03-03T21:54:15,PayFlow,INR,29,36924.02,0.00,36924.02,BANK_002,PFSET_00002091,PAY_074954,PAY_073216
SET_002092,2026-03-04T23:22:30,PayFlow,INR,35,56810.82,0.00,56810.82,BANK_002,PFSET_00002092,PAY_069751,PAY_072997
SET_002093,2026-03-04T04:34:38,PayFlow,INR,27,31755.30,0.00,31755.30,BANK_002,PFSET_00002093,PAY_078068,PAY_070919
SET_002094,2026-03-06T23:10:11,PayFlow,INR,36,46102.07,0.00,46102.07,BANK_002,PFSET_00002094,PAY_068754,PAY_070155
SET_002095,2026-03-04T10:06:41,PayFlow,INR,30,36176.43,0.00,36176.43,BANK_002,PFSET_00002095,PAY_076893,PAY_070057
SET_002096,2026-03-05T21:18:51,PayFlow,INR,32,41837.99,0.00,41837.99,BANK_002,PFSET_00002096,PAY_068246,PAY_070127
SET_002097,2026-03-05T00:32:04,PayFlow,INR,36,42454.54,0.00,42454.54,BANK_002,PFSET_00002097,PAY_072405,PAY_071534
SET_002098,2026-03-04T23:35:37,PayFlow,INR,31,45924.63,0.00,45924.63,BANK_002,PFSET_00002098,PAY_078058,PAY_076627
SET_002099,2026-03-05T22:08:08,PayFlow,INR,35,41628.69,0.00,41628.69,BANK_002,PFSET_00002099,PAY_071404,PAY_076827
SET_002100,2026-03-08T00:40:11,PayFlow,INR,36,41500.77,0.00,41500.77,BANK_002,PFSET_00002100,PAY_074163,PAY_073887
SET_002101,2026-03-04T22:58:18,PayFlow,INR,39,44100.29,0.00,44100.29,BANK_002,PFSET_00002101,PAY_070695,PAY_074232
SET_002102,2026-03-07T05:00:48,PayFlow,INR,41,52827.36,0.00,52827.36,BANK_002,PFSET_00002102,PAY_077897,PAY_072358
SET_002103,2026-03-07T01:19:02,PayFlow,INR,31,42385.29,0.00,42385.29,BANK_002,PFSET_00002103,PAY_074085,PAY_069918
SET_002104,2026-03-05T05:36:34,PayFlow,INR,34,35513.72,0.00,35513.72,BANK_002,PFSET_00002104,PAY_071914,PAY_073634
SET_002105,2026-03-06T12:42:41,PayFlow,INR,29,31533.79,1817.20,29716.59,BANK_002,PFSET_00002105,PAY_075041,PAY_071604
SET_002106,2026-03-08T19:32:57,PayFlow,INR,30,33819.17,0.00,33819.17,BANK_002,PFSET_00002106,PAY_073274,PAY_069254
SET_002107,2026-03-07T21:21:29,PayFlow,INR,33,37957.96,0.00,37957.96,BANK_002,PFSET_00002107,PAY_077354,PAY_068570
SET_002108,2026-03-07T18:01:06,PayFlow,INR,39,37981.43,0.00,37981.43,BANK_002,PFSET_00002108,PAY_075173,PAY_070288
SET_002109,2026-03-08T22:01:13,PayFlow,INR,27,36706.70,0.00,36706.70,BANK_002,PFSET_00002109,PAY_070203,PAY_077634
SET_002110,2026-03-06T02:06:01,PayFlow,INR,29,37218.12,0.00,37218.12,BANK_002,PFSET_00002110,PAY_073099,PAY_074479
SET_002111,2026-03-09T03:53:09,PayFlow,INR,29,24619.54,0.00,24619.54,BANK_002,PFSET_00002111,PAY_068540,PAY_070431
SET_002112,2026-03-06T19:42:49,PayFlow,INR,25,28800.20,0.00,28800.20,BANK_002,PFSET_00002112,PAY_069277,PAY_077859
SET_002113,2026-03-08T03:42:13,PayFlow,INR,34,39070.95,0.00,39070.95,BANK_002,PFSET_00002113,PAY_072465,PAY_071015
SET_002114,2026-03-07T02:19:29,PayFlow,INR,26,24276.84,0.00,24276.84,BANK_002,PFSET_00002114,PAY_074136,PAY_077428
SET_002115,2026-03-08T05:57:36,PayFlow,INR,32,43133.20,0.00,43133.20,BANK_002,PFSET_00002115,PAY_077167,PAY_070621
SET_002116,2026-03-09T03:21:18,PayFlow,INR,29,31042.61,0.00,31042.61,BANK_002,PFSET_00002116,PAY_074689,PAY_077356
SET_002117,2026-03-07T16:50:08,PayFlow,INR,33,39088.35,0.00,39088.35,BANK_002,PFSET_00002117,PAY_074306,PAY_071448
SET_002118,2026-03-09T20:45:08,PayFlow,INR,32,38236.99,0.00,38236.99,BANK_002,PFSET_00002118,PAY_069895,PAY_075340
SET_002119,2026-03-06T16:33:06,PayFlow,INR,30,33160.19,0.00,33160.19,BANK_002,PFSET_00002119,PAY_074726,PAY_076633
SET_002120,2026-03-09T19:52:45,PayFlow,INR,35,43526.27,1042.12,42484.15,BANK_002,PFSET_00002120,PAY_070005,PAY_072570
SET_002121,2026-03-07T01:24:19,PayFlow,INR,27,22958.20,0.00,22958.20,BANK_002,PFSET_00002121,PAY_069875,PAY_076498
SET_002122,2026-03-07T19:55:01,PayFlow,INR,31,52627.88,0.00,52627.88,BANK_002,PFSET_00002122,PAY_077266,PAY_076597
SET_002123,2026-03-08T01:41:28,PayFlow,INR,32,46963.48,0.00,46963.48,BANK_002,PFSET_00002123,PAY_070049,PAY_068859
SET_002124,2026-03-08T23:16:59,PayFlow,INR,27,41578.97,0.00,41578.97,BANK_002,PFSET_00002124,PAY_070356,PAY_071983
SET_002125,2026-03-08T23:43:53,PayFlow,INR,28,36338.86,0.00,36338.86,BANK_002,PFSET_00002125,PAY_072252,PAY_072799
SET_002126,2026-03-07T23:09:15,PayFlow,INR,35,39163.67,0.00,39163.67,BANK_002,PFSET_00002126,PAY_073069,PAY_068886
SET_002127,2026-03-06T22:49:32,PayFlow,INR,29,37850.29,0.00,37850.29,BANK_002,PFSET_00002127,PAY_075071,PAY_070095
SET_002128,2026-03-10T03:15:57,PayFlow,INR,27,28166.95,1840.67,26326.28,BANK_002,PFSET_00002128,PAY_072119,PAY_076957
SET_002129,2026-03-09T15:26:54,PayFlow,INR,31,39398.28,514.22,38884.06,BANK_002,PFSET_00002129,PAY_072691,PAY_070974
SET_002130,2026-03-07T20:04:21,PayFlow,INR,32,34369.06,0.00,34369.06,BANK_002,PFSET_00002130,PAY_075371,PAY_069214
SET_002131,2026-03-09T21:02:53,PayFlow,INR,37,51972.21,0.00,51972.21,BANK_002,PFSET_00002131,PAY_068486,PAY_077509
SET_002132,2026-03-09T23:04:15,PayFlow,INR,37,41162.51,627.76,40534.75,BANK_002,PFSET_00002132,PAY_072271,PAY_074898
SET_002133,2026-03-09T20:00:47,PayFlow,INR,26,26709.11,0.00,26709.11,BANK_002,PFSET_00002133,PAY_078208,PAY_069355
SET_002134,2026-03-11T01:25:02,PayFlow,INR,28,34558.70,0.00,34558.70,BANK_002,PFSET_00002134,PAY_070218,PAY_072784
SET_002135,2026-03-11T04:23:09,PayFlow,INR,33,46512.91,213.99,46298.92,BANK_002,PFSET_00002135,PAY_068123,PAY_077520
SET_002136,2026-03-11T06:05:10,PayFlow,INR,31,33097.96,0.00,33097.96,BANK_002,PFSET_00002136,PAY_070764,PAY_070831
SET_002137,2026-03-10T23:31:26,PayFlow,INR,33,37381.94,0.00,37381.94,BANK_002,PFSET_00002137,PAY_073575,PAY_073822
SET_002138,2026-03-11T09:23:04,PayFlow,INR,32,37176.50,1262.71,35913.79,BANK_002,PFSET_00002138,PAY_078304,PAY_071306
SET_002139,2026-03-09T19:17:34,PayFlow,INR,31,39624.96,0.00,39624.96,BANK_002,PFSET_00002139,PAY_068126,PAY_072785
SET_002140,2026-03-09T23:53:12,PayFlow,INR,30,43354.14,0.00,43354.14,BANK_002,PFSET_00002140,PAY_073889,PAY_075540
SET_002141,2026-03-11T20:21:34,PayFlow,INR,38,53875.00,0.00,53875.00,BANK_002,PFSET_00002141,PAY_068924,PAY_076246
SET_002142,2026-03-09T20:01:02,PayFlow,INR,35,41166.54,0.00,41166.54,BANK_002,PFSET_00002142,PAY_073723,PAY_072330
SET_002143,2026-03-11T19:38:45,PayFlow,INR,26,37276.31,4450.96,32825.35,BANK_002,PFSET_00002143,PAY_074091,PAY_073176
SET_002144,2026-03-11T22:43:21,PayFlow,INR,29,36127.75,0.00,36127.75,BANK_002,PFSET_00002144,PAY_077601,PAY_071220
SET_002145,2026-03-09T21:17:10,PayFlow,INR,28,35077.93,0.00,35077.93,BANK_002,PFSET_00002145,PAY_073829,PAY_077624
SET_002146,2026-03-12T04:29:45,PayFlow,INR,34,29152.95,419.64,28733.31,BANK_002,PFSET_00002146,PAY_074270,PAY_077870
SET_002147,2026-03-11T00:32:59,PayFlow,INR,30,36515.41,0.00,36515.41,BANK_002,PFSET_00002147,PAY_071549,PAY_072620
