vendor_invoice_id,vendor_id,vendor_category,invoice_date,due_date,invoice_type,description,subtotal,tax_amount,total_amount,currency,status,purchase_reference,handles_cod
VINV_004690,VEND_000096,LOGISTICS,2026-04-03T11:54:00,2026-04-23T11:54:00,LOGISTICS,Last-mile delivery services,77891.00,14020.38,91911.38,INR,APPROVED,LOG_00004690,Y
VINV_004691,VEND_000104,LOGISTICS,2026-04-16T11:00:00,2026-05-16T11:00:00,LOGISTICS,COD collection and remittance services,67572.00,0.00,67572.00,INR,APPROVED,LOG_00004691,Y
VINV_004692,VEND_000100,LOGISTICS,2026-04-19T11:05:00,2026-05-19T11:05:00,LOGISTICS,Reverse logistics services,41211.00,7417.98,48628.98,INR,APPROVED,LOG_00004692,Y
VINV_004693,VEND_000099,LOGISTICS,2026-04-25T11:43:00,2026-05-25T11:43:00,LOGISTICS,Reverse logistics services,27003.00,4860.54,31863.54,INR,APPROVED,LOG_00004693,Y
VINV_004694,VEND_000094,LOGISTICS,2026-04-13T11:40:00,2026-05-03T11:40:00,LOGISTICS,Last-mile delivery services,78532.00,14135.76,92667.76,INR,APPROVED,LOG_00004694,Y
VINV_004695,VEND_000100,LOGISTICS,2026-04-11T11:02:00,2026-05-11T11:02:00,LOGISTICS,COD collection and remittance services,71686.00,12903.48,84589.48,INR,APPROVED,LOG_00004695,Y
VINV_004696,VEND_000092,LOGISTICS,2026-04-24T11:35:00,2026-05-24T11:35:00,LOGISTICS,Outbound logistics services,42760.00,7696.80,50456.80,INR,APPROVED,LOG_00004696,Y
VINV_004697,VEND_000097,LOGISTICS,2026-04-11T11:09:00,2026-05-11T11:09:00,LOGISTICS,Reverse logistics services,19084.00,3435.12,22519.12,INR,APPROVED,LOG_00004697,Y
VINV_004698,VEND_000104,LOGISTICS,2026-04-19T11:55:00,2026-05-19T11:55:00,LOGISTICS,Outbound logistics services,35605.00,0.00,35605.00,INR,APPROVED,LOG_00004698,Y
VINV_004699,VEND_000099,LOGISTICS,2026-04-17T11:07:00,2026-05-17T11:07:00,LOGISTICS,Last-mile delivery services,53466.00,9623.88,63089.88,INR,APPROVED,LOG_00004699,Y
VINV_004700,VEND_000097,LOGISTICS,2026-04-21T11:26:00,2026-05-21T11:26:00,LOGISTICS,Outbound logistics services,20832.00,3749.76,24581.76,INR,APPROVED,LOG_00004700,Y
VINV_004701,VEND_000103,LOGISTICS,2026-04-25T11:48:00,2026-05-10T11:48:00,LOGISTICS,Outbound logistics services,52095.00,9377.10,61472.10,INR,APPROVED,LOG_00004701,Y
VINV_004702,VEND_000096,LOGISTICS,2026-04-20T11:48:00,2026-05-10T11:48:00,LOGISTICS,COD collection and remittance services,84277.00,15169.86,99446.86,INR,APPROVED,LOG_00004702,Y
VINV_004703,VEND_000107,LOGISTICS,2026-04-11T11:55:00,2026-05-11T11:55:00,LOGISTICS,COD collection and remittance services,77551.00,13959.18,91510.18,INR,APPROVED,LOG_00004703,Y
VINV_004704,VEND_000102,LOGISTICS,2026-04-25T11:15:00,2026-05-15T11:15:00,LOGISTICS,COD collection and remittance services,32665.00,5879.70,38544.70,INR,APPROVED,LOG_00004704,Y
VINV_004705,VEND_000105,LOGISTICS,2026-04-18T11:07:00,2026-05-03T11:07:00,LOGISTICS,Reverse logistics services,35797.00,6443.46,42240.46,INR,APPROVED,LOG_00004705,Y
VINV_004706,VEND_000097,LOGISTICS,2026-04-23T11:27:00,2026-05-23T11:27:00,LOGISTICS,Outbound logistics services,20788.00,3741.84,24529.84,INR,APPROVED,LOG_00004706,Y
VINV_004707,VEND_000103,LOGISTICS,2026-04-26T11:49:00,2026-05-11T11:49:00,LOGISTICS,Outbound logistics services,53519.00,9633.42,63152.42,INR,APPROVED,LOG_00004707,Y
VINV_004708,VEND_000097,LOGISTICS,2026-04-19T11:57:00,2026-05-19T11:57:00,LOGISTICS,Outbound logistics services,84044.00,15127.92,99171.92,INR,APPROVED,LOG_00004708,Y
VINV_004709,VEND_000097,LOGISTICS,2026-04-18T11:28:00,2026-05-18T11:28:00,LOGISTICS,COD collection and remittance services,89876.00,16177.68,106053.68,INR,APPROVED,LOG_00004709,Y
VINV_004710,VEND_000098,LOGISTICS,2026-04-09T11:25:00,2026-05-09T11:25:00,LOGISTICS,COD collection and remittance services,48675.00,0.00,48675.00,INR,APPROVED,LOG_00004710,Y
VINV_004711,VEND_000105,LOGISTICS,2026-04-11T11:06:00,2026-04-26T11:06:00,LOGISTICS,Last-mile delivery services,19825.00,3568.50,23393.50,INR,APPROVED,LOG_00004711,Y
VINV_004712,VEND_000110,LOGISTICS,2026-04-22T11:58:00,2026-05-07T11:58:00,LOGISTICS,Outbound logistics services,19632.00,3533.76,23165.76,INR,APPROVED,LOG_00004712,Y
VINV_004713,VEND_000102,LOGISTICS,2026-04-19T11:52:00,2026-05-09T11:52:00,LOGISTICS,Reverse logistics services,43297.00,7793.46,51090.46,INR,APPROVED,LOG_00004713,Y
VINV_004714,VEND_000096,LOGISTICS,2026-04-07T11:25:00,2026-04-27T11:25:00,LOGISTICS,Last-mile delivery services,89427.00,16096.86,105523.86,INR,APPROVED,LOG_00004714,Y
VINV_004715,VEND_000096,LOGISTICS,2026-04-11T11:04:00,2026-05-01T11:04:00,LOGISTICS,Last-mile delivery services,23179.00,4172.22,27351.22,INR,APPROVED,LOG_00004715,Y
VINV_004716,VEND_000098,LOGISTICS,2026-04-22T11:02:00,2026-05-22T11:02:00,LOGISTICS,COD collection and remittance services,29140.00,0.00,29140.00,INR,APPROVED,LOG_00004716,Y
VINV_004717,VEND_000095,LOGISTICS,2026-04-11T11:48:00,2026-05-01T11:48:00,LOGISTICS,COD collection and remittance services,18959.00,3412.62,22371.62,INR,APPROVED,LOG_00004717,Y
VINV_004718,VEND_000092,LOGISTICS,2026-04-25T11:37:00,2026-05-25T11:37:00,LOGISTICS,COD collection and remittance services,82847.00,14912.46,97759.46,INR,APPROVED,LOG_00004718,Y
VINV_004719,VEND_000097,LOGISTICS,2026-04-11T11:23:00,2026-05-11T11:23:00,LOGISTICS,Last-mile delivery services,38913.00,7004.34,45917.34,INR,APPROVED,LOG_00004719,Y
VINV_004720,VEND_000093,LOGISTICS,2026-04-22T11:30:00,2026-05-12T11:30:00,LOGISTICS,COD collection and remittance services,25798.00,0.00,25798.00,INR,APPROVED,LOG_00004720,Y
VINV_004721,VEND_000095,LOGISTICS,2026-04-11T11:34:00,2026-05-01T11:34:00,LOGISTICS,Reverse logistics services,36900.00,6642.00,43542.00,INR,APPROVED,LOG_00004721,Y
VINV_004722,VEND_000108,LOGISTICS,2026-04-07T11:47:00,2026-04-22T11:47:00,LOGISTICS,Reverse logistics services,80215.00,14438.70,94653.70,INR,APPROVED,LOG_00004722,Y
VINV_004723,VEND_000109,LOGISTICS,2026-04-09T11:11:00,2026-04-24T11:11:00,LOGISTICS,Last-mile delivery services,71329.00,12839.22,84168.22,INR,APPROVED,LOG_00004723,Y
VINV_004724,VEND_000106,LOGISTICS,2026-04-07T11:11:00,2026-05-07T11:11:00,LOGISTICS,COD collection and remittance services,57131.00,10283.58,67414.58,INR,APPROVED,LOG_00004724,Y
VINV_004725,VEND_000097,LOGISTICS,2026-04-16T11:06:00,2026-05-16T11:06:00,LOGISTICS,Outbound logistics services,40595.00,7307.10,47902.10,INR,APPROVED,LOG_00004725,Y
VINV_004726,VEND_000110,LOGISTICS,2026-04-04T11:12:00,2026-04-19T11:12:00,LOGISTICS,COD collection and remittance services,24765.00,4457.70,29222.70,INR,APPROVED,LOG_00004726,Y
VINV_004727,VEND_000104,LOGISTICS,2026-04-25T11:24:00,2026-05-25T11:24:00,LOGISTICS,Last-mile delivery services,31004.00,0.00,31004.00,INR,APPROVED,LOG_00004727,Y
VINV_004728,VEND_000091,LOGISTICS,2026-04-20T11:25:00,2026-05-10T11:25:00,LOGISTICS,Reverse logistics services,37570.00,6762.60,44332.60,INR,APPROVED,LOG_00004728,Y
VINV_004729,VEND_000096,LOGISTICS,2026-04-07T11:49:00,2026-04-27T11:49:00,LOGISTICS,Outbound logistics services,25351.00,4563.18,29914.18,INR,APPROVED,LOG_00004729,Y
VINV_004730,VEND_000101,LOGISTICS,2026-04-15T11:57:00,2026-05-05T11:57:00,LOGISTICS,Reverse logistics services,48991.00,8818.38,57809.38,INR,APPROVED,LOG_00004730,Y
VINV_004731,VEND_000093,LOGISTICS,2026-04-14T11:12:00,2026-05-04T11:12:00,LOGISTICS,Reverse logistics services,92873.00,0.00,92873.00,INR,APPROVED,LOG_00004731,Y
VINV_004732,VEND_000109,LOGISTICS,2026-04-03T11:21:00,2026-04-18T11:21:00,LOGISTICS,Reverse logistics services,22086.00,3975.48,26061.48,INR,APPROVED,LOG_00004732,Y
VINV_004733,VEND_000101,LOGISTICS,2026-04-04T11:06:00,2026-04-24T11:06:00,LOGISTICS,Reverse logistics services,21935.00,3948.30,25883.30,INR,APPROVED,LOG_00004733,Y
VINV_004734,VEND_000101,LOGISTICS,2026-04-03T11:01:00,2026-04-23T11:01:00,LOGISTICS,Reverse logistics services,91804.00,16524.72,108328.72,INR,APPROVED,LOG_00004734,Y
VINV_004735,VEND_000105,LOGISTICS,2026-04-09T11:48:00,2026-04-24T11:48:00,LOGISTICS,Outbound logistics services,29727.00,5350.86,35077.86,INR,APPROVED,LOG_00004735,Y
VINV_004736,VEND_000096,LOGISTICS,2026-04-05T11:06:00,2026-04-25T11:06:00,LOGISTICS,Last-mile delivery services,39003.00,7020.54,46023.54,INR,APPROVED,LOG_00004736,Y
VINV_004737,VEND_000103,LOGISTICS,2026-04-04T11:47:00,2026-04-19T11:47:00,LOGISTICS,Reverse logistics services,92235.00,16602.30,108837.30,INR,APPROVED,LOG_00004737,Y
VINV_004738,VEND_000103,LOGISTICS,2026-04-07T11:11:00,2026-04-22T11:11:00,LOGISTICS,Outbound logistics services,82961.00,14932.98,97893.98,INR,APPROVED,LOG_00004738,Y
VINV_004739,VEND_000099,LOGISTICS,2026-04-25T11:49:00,2026-05-25T11:49:00,LOGISTICS,COD collection and remittance services,59446.00,10700.28,70146.28,INR,APPROVED,LOG_00004739,Y
VINV_004740,VEND_000094,LOGISTICS,2026-04-06T11:36:00,2026-04-26T11:36:00,LOGISTICS,Last-mile delivery services,83008.00,14941.44,97949.44,INR,APPROVED,LOG_00004740,Y
VINV_004741,VEND_000093,LOGISTICS,2026-04-03T11:29:00,2026-04-23T11:29:00,LOGISTICS,COD collection and remittance services,80123.00,0.00,80123.00,INR,APPROVED,LOG_00004741,Y
VINV_004742,VEND_000104,LOGISTICS,2026-04-07T11:52:00,2026-05-07T11:52:00,LOGISTICS,Last-mile delivery services,25050.00,0.00,25050.00,INR,APPROVED,LOG_00004742,Y
VINV_004743,VEND_000100,LOGISTICS,2026-04-08T11:23:00,2026-05-08T11:23:00,LOGISTICS,Last-mile delivery services,35268.00,6348.24,41616.24,INR,APPROVED,LOG_00004743,Y
VINV_004744,VEND_000103,LOGISTICS,2026-04-07T11:21:00,2026-04-22T11:21:00,LOGISTICS,Last-mile delivery services,20018.00,3603.24,23621.24,INR,APPROVED,LOG_00004744,Y
VINV_004745,VEND_000109,LOGISTICS,2026-04-05T11:09:00,2026-04-20T11:09:00,LOGISTICS,Outbound logistics services,53373.00,9607.14,62980.14,INR,APPROVED,LOG_00004745,Y
VINV_004746,VEND_000100,LOGISTICS,2026-04-18T11:56:00,2026-05-18T11:56:00,LOGISTICS,Last-mile delivery services,76468.00,13764.24,90232.24,INR,APPROVED,LOG_00004746,Y
VINV_004747,VEND_000091,LOGISTICS,2026-04-24T11:11:00,2026-05-14T11:11:00,LOGISTICS,Reverse logistics services,45294.00,8152.92,53446.92,INR,APPROVED,LOG_00004747,Y
VINV_004748,VEND_000102,LOGISTICS,2026-04-06T11:14:00,2026-04-26T11:14:00,LOGISTICS,Last-mile delivery services,59393.00,10690.74,70083.74,INR,APPROVED,LOG_00004748,Y
VINV_004749,VEND_000141,SERVICES,2026-04-05T12:41:00,2026-04-05T12:41:00,SERVICES,Facilities and administrative services,78605.00,14148.90,92753.90,INR,APPROVED,SVC_00004749,N
VINV_004750,VEND_000149,SERVICES,2026-04-25T12:01:00,2026-04-25T12:01:00,SERVICES,Marketing services,64335.00,11580.30,75915.30,INR,APPROVED,SVC_00004750,N
VINV_004751,VEND_000128,SERVICES,2026-04-15T12:37:00,2026-04-30T12:37:00,SERVICES,Professional services,70212.00,12638.16,82850.16,INR,APPROVED,SVC_00004751,N
VINV_004752,VEND_000015,GOODS,2026-05-03T10:08:00,2026-06-17T10:08:00,GOODS,Inventory replenishment,145208.00,26137.44,171345.44,INR,APPROVED,PO_00004752,N
VINV_004753,VEND_000014,GOODS,2026-05-23T10:07:00,2026-07-07T10:07:00,GOODS,Packaging and merchandise supplies,195725.00,35230.50,230955.50,INR,APPROVED,PO_00004753,N
VINV_004754,VEND_000069,GOODS,2026-05-04T10:10:00,2026-06-18T10:10:00,GOODS,Product stock replenishment,197421.00,35535.78,232956.78,INR,APPROVED,PO_00004754,N
VINV_004755,VEND_000070,GOODS,2026-05-24T10:18:00,2026-07-08T10:18:00,GOODS,Product stock replenishment,151064.00,27191.52,178255.52,INR,APPROVED,PO_00004755,N
VINV_004756,VEND_000033,GOODS,2026-05-19T10:27:00,2026-06-18T10:27:00,GOODS,Product stock replenishment,170558.00,30700.44,201258.44,INR,APPROVED,PO_00004756,N
VINV_004757,VEND_000017,GOODS,2026-05-16T10:24:00,2026-06-30T10:24:00,GOODS,Inventory replenishment,101071.00,0.00,101071.00,INR,APPROVED,PO_00004757,N
VINV_004758,VEND_000002,GOODS,2026-05-18T10:17:00,2026-07-02T10:17:00,GOODS,Packaging and merchandise supplies,176124.00,31702.32,207826.32,INR,APPROVED,PO_00004758,N
VINV_004759,VEND_000059,GOODS,2026-05-02T10:32:00,2026-06-01T10:32:00,GOODS,Merchandise procurement,112847.00,20312.46,133159.46,INR,APPROVED,PO_00004759,N
VINV_004760,VEND_000057,GOODS,2026-05-19T10:05:00,2026-06-18T10:05:00,GOODS,Inventory replenishment,217320.00,39117.60,256437.60,INR,APPROVED,PO_00004760,N
VINV_004761,VEND_000074,GOODS,2026-05-17T10:18:00,2026-06-16T10:18:00,GOODS,Merchandise procurement,53527.00,9634.86,63161.86,INR,APPROVED,PO_00004761,N
VINV_004762,VEND_000011,GOODS,2026-05-11T10:02:00,2026-06-25T10:02:00,GOODS,Inventory replenishment,159604.00,28728.72,188332.72,INR,APPROVED,PO_00004762,N
VINV_004763,VEND_000052,GOODS,2026-05-25T10:46:00,2026-06-24T10:46:00,GOODS,Merchandise procurement,194757.00,35056.26,229813.26,INR,APPROVED,PO_00004763,N
VINV_004764,VEND_000051,GOODS,2026-05-25T10:40:00,2026-07-09T10:40:00,GOODS,Merchandise procurement,204365.00,36785.70,241150.70,INR,APPROVED,PO_00004764,N
VINV_004765,VEND_000026,GOODS,2026-05-09T10:17:00,2026-06-23T10:17:00,GOODS,Packaging and merchandise supplies,130468.00,23484.24,153952.24,INR,APPROVED,PO_00004765,N
VINV_004766,VEND_000066,GOODS,2026-05-10T10:28:00,2026-06-09T10:28:00,GOODS,Inventory replenishment,159569.00,28722.42,188291.42,INR,APPROVED,PO_00004766,N
VINV_004767,VEND_000065,GOODS,2026-05-05T10:14:00,2026-06-04T10:14:00,GOODS,Product stock replenishment,86345.00,15542.10,101887.10,INR,APPROVED,PO_00004767,N
VINV_004768,VEND_000041,GOODS,2026-05-15T10:11:00,2026-06-14T10:11:00,GOODS,Merchandise procurement,116911.00,21043.98,137954.98,INR,APPROVED,PO_00004768,N
VINV_004769,VEND_000002,GOODS,2026-05-04T10:10:00,2026-06-18T10:10:00,GOODS,Merchandise procurement,89085.00,16035.30,105120.30,INR,APPROVED,PO_00004769,N
VINV_004770,VEND_000063,GOODS,2026-05-02T10:22:00,2026-06-01T10:22:00,GOODS,Packaging and merchandise supplies,83898.00,15101.64,98999.64,INR,APPROVED,PO_00004770,N
VINV_004771,VEND_000001,GOODS,2026-05-08T10:00:00,2026-06-07T10:00:00,GOODS,Inventory replenishment,99561.00,17920.98,117481.98,INR,APPROVED,PO_00004771,N
VINV_004772,VEND_000003,GOODS,2026-05-19T10:33:00,2026-06-18T10:33:00,GOODS,Product stock replenishment,49764.00,8957.52,58721.52,INR,APPROVED,PO_00004772,N
VINV_004773,VEND_000032,GOODS,2026-05-25T10:45:00,2026-06-24T10:45:00,GOODS,Product stock replenishment,121464.00,0.00,121464.00,INR,APPROVED,PO_00004773,N
VINV_004774,VEND_000059,GOODS,2026-05-20T10:07:00,2026-06-19T10:07:00,GOODS,Inventory replenishment,107723.00,19390.14,127113.14,INR,APPROVED,PO_00004774,N
VINV_004775,VEND_000001,GOODS,2026-05-18T10:36:00,2026-06-17T10:36:00,GOODS,Inventory replenishment,180307.00,32455.26,212762.26,INR,APPROVED,PO_00004775,N
VINV_004776,VEND_000016,GOODS,2026-05-05T10:25:00,2026-06-19T10:25:00,GOODS,Inventory replenishment,111092.00,19996.56,131088.56,INR,APPROVED,PO_00004776,N
VINV_004777,VEND_000003,GOODS,2026-05-04T10:24:00,2026-06-03T10:24:00,GOODS,Merchandise procurement,196950.00,35451.00,232401.00,INR,APPROVED,PO_00004777,N
VINV_004778,VEND_000031,GOODS,2026-05-23T10:31:00,2026-06-22T10:31:00,GOODS,Merchandise procurement,81402.00,14652.36,96054.36,INR,APPROVED,PO_00004778,N
VINV_004779,VEND_000059,GOODS,2026-05-23T10:34:00,2026-06-22T10:34:00,GOODS,Product stock replenishment,197560.00,35560.80,233120.80,INR,APPROVED,PO_00004779,N
VINV_004780,VEND_000080,GOODS,2026-05-14T10:00:00,2026-06-28T10:00:00,GOODS,Packaging and merchandise supplies,56725.00,10210.50,66935.50,INR,APPROVED,PO_00004780,N
VINV_004781,VEND_000039,GOODS,2026-05-04T10:54:00,2026-06-18T10:54:00,GOODS,Product stock replenishment,187429.00,33737.22,221166.22,INR,APPROVED,PO_00004781,N
VINV_004782,VEND_000062,GOODS,2026-05-14T10:15:00,2026-06-13T10:15:00,GOODS,Inventory replenishment,112636.00,0.00,112636.00,INR,APPROVED,PO_00004782,N
VINV_004783,VEND_000007,GOODS,2026-05-21T10:52:00,2026-07-05T10:52:00,GOODS,Packaging and merchandise supplies,51044.00,0.00,51044.00,INR,APPROVED,PO_00004783,N
VINV_004784,VEND_000088,GOODS,2026-05-09T10:27:00,2026-06-08T10:27:00,GOODS,Inventory replenishment,102440.00,18439.20,120879.20,INR,APPROVED,PO_00004784,N
VINV_004785,VEND_000013,GOODS,2026-05-16T10:05:00,2026-06-30T10:05:00,GOODS,Inventory replenishment,109046.00,19628.28,128674.28,INR,APPROVED,PO_00004785,N
VINV_004786,VEND_000067,GOODS,2026-05-12T10:05:00,2026-06-11T10:05:00,GOODS,Packaging and merchandise supplies,67324.00,12118.32,79442.32,INR,APPROVED,PO_00004786,N
VINV_004787,VEND_000089,GOODS,2026-05-12T10:32:00,2026-06-11T10:32:00,GOODS,Merchandise procurement,112931.00,20327.58,133258.58,INR,APPROVED,PO_00004787,N
VINV_004788,VEND_000074,GOODS,2026-05-06T10:01:00,2026-06-05T10:01:00,GOODS,Merchandise procurement,126014.00,22682.52,148696.52,INR,APPROVED,PO_00004788,N
VINV_004789,VEND_000082,GOODS,2026-05-23T10:00:00,2026-07-07T10:00:00,GOODS,Inventory replenishment,113098.00,20357.64,133455.64,INR,APPROVED,PO_00004789,N
VINV_004790,VEND_000047,GOODS,2026-05-12T10:48:00,2026-06-26T10:48:00,GOODS,Merchandise procurement,98334.00,17700.12,116034.12,INR,APPROVED,PO_00004790,N
VINV_004791,VEND_000036,GOODS,2026-05-15T10:01:00,2026-06-14T10:01:00,GOODS,Product stock replenishment,153232.00,27581.76,180813.76,INR,APPROVED,PO_00004791,N
VINV_004792,VEND_000042,GOODS,2026-05-20T10:38:00,2026-06-19T10:38:00,GOODS,Packaging and merchandise supplies,143320.00,25797.60,169117.60,INR,APPROVED,PO_00004792,N
VINV_004793,VEND_000037,GOODS,2026-05-24T10:17:00,2026-07-08T10:17:00,GOODS,Product stock replenishment,197569.00,35562.42,233131.42,INR,APPROVED,PO_00004793,N
VINV_004794,VEND_000056,GOODS,2026-05-06T10:45:00,2026-06-20T10:45:00,GOODS,Inventory replenishment,160767.00,28938.06,189705.06,INR,APPROVED,PO_00004794,N
VINV_004795,VEND_000013,GOODS,2026-05-19T10:08:00,2026-07-03T10:08:00,GOODS,Packaging and merchandise supplies,60351.00,10863.18,71214.18,INR,APPROVED,PO_00004795,N
VINV_004796,VEND_000083,GOODS,2026-05-06T10:45:00,2026-06-05T10:45:00,GOODS,Inventory replenishment,49202.00,8856.36,58058.36,INR,APPROVED,PO_00004796,N
VINV_004797,VEND_000089,GOODS,2026-05-06T10:58:00,2026-06-05T10:58:00,GOODS,Merchandise procurement,177905.00,32022.90,209927.90,INR,APPROVED,PO_00004797,N
VINV_004798,VEND_000084,GOODS,2026-05-18T10:28:00,2026-07-02T10:28:00,GOODS,Packaging and merchandise supplies,103324.00,18598.32,121922.32,INR,APPROVED,PO_00004798,N
VINV_004799,VEND_000001,GOODS,2026-05-14T10:09:00,2026-06-13T10:09:00,GOODS,Inventory replenishment,84135.00,15144.30,99279.30,INR,APPROVED,PO_00004799,N
VINV_004800,VEND_000068,GOODS,2026-05-18T10:56:00,2026-06-17T10:56:00,GOODS,Inventory replenishment,135872.00,24456.96,160328.96,INR,APPROVED,PO_00004800,N
VINV_004801,VEND_000064,GOODS,2026-05-24T10:20:00,2026-06-23T10:20:00,GOODS,Merchandise procurement,113702.00,20466.36,134168.36,INR,APPROVED,PO_00004801,N
VINV_004802,VEND_000060,GOODS,2026-05-13T10:40:00,2026-06-12T10:40:00,GOODS,Merchandise procurement,104611.00,18829.98,123440.98,INR,APPROVED,PO_00004802,N
VINV_004803,VEND_000053,GOODS,2026-05-07T10:59:00,2026-06-06T10:59:00,GOODS,Merchandise procurement,126677.00,0.00,126677.00,INR,APPROVED,PO_00004803,N
VINV_004804,VEND_000045,GOODS,2026-05-02T10:00:00,2026-06-01T10:00:00,GOODS,Packaging and merchandise supplies,164127.00,29542.86,193669.86,INR,APPROVED,PO_00004804,N
VINV_004805,VEND_000012,GOODS,2026-05-21T10:06:00,2026-06-20T10:06:00,GOODS,Merchandise procurement,86804.00,15624.72,102428.72,INR,APPROVED,PO_00004805,N
VINV_004806,VEND_000071,GOODS,2026-05-05T10:35:00,2026-06-04T10:35:00,GOODS,Inventory replenishment,132035.00,23766.30,155801.30,INR,APPROVED,PO_00004806,N
VINV_004807,VEND_000088,GOODS,2026-05-04T10:40:00,2026-06-03T10:40:00,GOODS,Merchandise procurement,154752.00,27855.36,182607.36,INR,APPROVED,PO_00004807,N
VINV_004808,VEND_000081,GOODS,2026-05-13T10:36:00,2026-06-27T10:36:00,GOODS,Inventory replenishment,130816.00,23546.88,154362.88,INR,APPROVED,PO_00004808,N
VINV_004809,VEND_000037,GOODS,2026-05-14T10:07:00,2026-06-28T10:07:00,GOODS,Inventory replenishment,219472.00,39504.96,258976.96,INR,APPROVED,PO_00004809,N
VINV_004810,VEND_000008,GOODS,2026-05-21T10:11:00,2026-06-20T10:11:00,GOODS,Merchandise procurement,166804.00,0.00,166804.00,INR,APPROVED,PO_00004810,N
VINV_004811,VEND_000008,GOODS,2026-05-15T10:26:00,2026-06-14T10:26:00,GOODS,Inventory replenishment,114337.00,0.00,114337.00,INR,APPROVED,PO_00004811,N
VINV_004812,VEND_000007,GOODS,2026-05-06T10:35:00,2026-06-20T10:35:00,GOODS,Merchandise procurement,67348.00,0.00,67348.00,INR,APPROVED,PO_00004812,N
VINV_004813,VEND_000067,GOODS,2026-05-16T10:05:00,2026-06-15T10:05:00,GOODS,Inventory replenishment,82571.00,14862.78,97433.78,INR,APPROVED,PO_00004813,N
VINV_004814,VEND_000012,GOODS,2026-05-08T10:57:00,2026-06-07T10:57:00,GOODS,Merchandise procurement,91079.00,16394.22,107473.22,INR,APPROVED,PO_00004814,N
VINV_004815,VEND_000073,GOODS,2026-05-15T10:04:00,2026-06-29T10:04:00,GOODS,Packaging and merchandise supplies,209402.00,37692.36,247094.36,INR,APPROVED,PO_00004815,N
VINV_004816,VEND_000012,GOODS,2026-05-02T10:41:00,2026-06-01T10:41:00,GOODS,Packaging and merchandise supplies,77792.00,14002.56,91794.56,INR,APPROVED,PO_00004816,N
VINV_004817,VEND_000069,GOODS,2026-05-02T10:31:00,2026-06-16T10:31:00,GOODS,Product stock replenishment,143110.00,25759.80,168869.80,INR,APPROVED,PO_00004817,N
VINV_004818,VEND_000056,GOODS,2026-05-09T10:52:00,2026-06-23T10:52:00,GOODS,Packaging and merchandise supplies,130223.00,23440.14,153663.14,INR,APPROVED,PO_00004818,N
VINV_004819,VEND_000040,GOODS,2026-05-25T10:02:00,2026-07-09T10:02:00,GOODS,Packaging and merchandise supplies,145095.00,26117.10,171212.10,INR,APPROVED,PO_00004819,N
